query-id	corpus-id	score
4369869-1	17664237	1
4369869-1	9663193	1
4369869-1	21813590	1
4369897-1	20700670	1
4369931-1	20566335	1
4369932-1	33502715	1
4369932-1	18085676	1
4369932-2	33502715	1
4369932-2	18085676	1
4369934-1	19048755	1
4369934-1	3800459	1
4369934-1	19240698	1
4369952-1	8730132	1
4370101-1	2444005	1
4370101-1	207408	1
4370105-1	19455932	1
4370232-1	15750274	1
4371609-1	7998495	1
4371609-2	7998495	1
4371621-1	29110729	2
4372229-1	20594229	1
4372231-1	6286055	1
4372231-1	17369502	1
4372231-2	6286055	1
4372231-2	17369502	1
4372231-3	6286055	1
4372231-3	17369502	1
4372236-1	19734626	1
4372236-1	10998647	1
4372314-1	17047903	1
4372314-1	23971680	1
4372437-1	22592606	1
4372437-1	19299331	1
4372437-1	21098095	1
4372771-1	7728796	1
4372771-1	23546808	1
4372793-1	20003931	1
4372793-1	25400281	1
4372996-1	19810019	1
4372996-1	15740064	1
4372996-2	19810019	1
4372996-2	15740064	1
4372996-3	19810019	1
4372996-3	15740064	1
4372996-4	19810019	1
4372996-4	15740064	1
4372996-5	19810019	1
4372996-5	15740064	1
4373513-1	15629831	1
4373787-1	21078965	1
4373787-1	25807147	2
4374284-1	20231677	1
4374287-1	20463248	1
4374287-1	10629598	1
4374407-1	31992366	1
4374579-1	31327132	1
4374579-1	9816545	1
4374914-1	19229049	1
4375212-1	16397182	1
4375212-1	22996959	1
4375846-1	21224894	1
4375850-1	10564314	1
4376512-1	22398230	1
4377000-1	9229422	1
4377000-1	8372363	1
4377004-1	11868050	1
4377004-1	25821406	2
4377048-1	17587263	1
4377048-1	21416564	1
4377178-1	16958968	1
4377178-1	21987798	1
4377189-1	24676443	1
4377189-1	17369502	1
4377189-1	25885768	2
4377349-1	23709669	1
4377371-1	20706140	1
4377378-1	15191335	1
4377395-1	10495791	1
4377395-1	17429049	1
4377432-1	21219406	1
4377437-1	3392569	1
4377439-1	3996832	1
4377453-1	22421313	1
4377453-2	22421313	1
4377453-3	22421313	1
4377453-4	22421313	1
4377480-1	1852822	1
4377480-2	1852822	1
4378015-1	23696372	1
4378317-1	3592334	1
4378320-1	15627908	1
4378320-1	22712772	1
4378320-1	7553374	1
4378320-1	20162123	1
4378324-1	8198316	1
4378324-1	8869767	1
4378324-1	9279702	1
4378327-1	19756860	1
4378378-1	21495815	1
4378378-1	23848351	1
4378549-1	12740680	1
4378549-1	18351468	1
4378674-1	9806376	1
4378674-1	15371605	1
4378675-1	3393653	1
4378701-1	22261748	1
4378701-1	15494283	1
4379591-1	33146871	1
4379602-1	15118170	1
4379602-1	15148277	1
4379701-1	2335473	1
4380104-1	24603803	1
4380104-1	25887242	2
4380385-1	12910589	1
4381358-1	7108985	1
4381417-1	15287447	1
4381417-1	9527314	1
4381417-1	9838264	1
4381417-1	25886307	2
4381494-1	21872935	1
4381499-1	24564453	1
4381499-1	23143083	1
4381512-1	21216417	1
4381516-1	17215342	1
4381516-1	32949296	1
4381516-1	22639910	1
4381549-1	20528871	1
4381659-1	21467060	1
4381659-1	10775279	1
4381677-1	22608197	1
4381686-1	34744286	1
4381689-1	16259073	2
4382926-1	17023659	1
4382926-1	33335017	1
4382926-1	31527135	1
4382926-1	33314436	1
4382926-1	32798912	1
4382926-1	28401333	1
4382926-1	18684309	1
4382926-1	23546887	1
4382926-1	21667065	1
4383240-1	22232329	1
4383240-1	12618709	1
4383246-1	18338185	1
4383246-1	19556738	1
4383276-1	19092632	1
4383301-1	12846523	1
4383428-1	18312750	1
4384291-1	1613759	1
4384291-1	29573570	1
4384291-1	19505601	1
4384291-1	15635069	1
4384291-1	20606397	1
4384291-1	16199540	1
4384291-1	11471177	1
4384291-2	1613759	1
4384291-2	29573570	1
4384291-2	19505601	1
4384291-2	15635069	1
4384291-2	20606397	1
4384291-2	16199540	1
4384291-2	11471177	1
4384320-1	16680602	1
4384320-1	23774167	1
4384320-1	16918977	1
4384320-1	23733769	1
4384320-1	10690869	1
4384320-1	20959480	1
4384320-1	21930188	1
4384320-1	14990639	1
4384320-1	24086089	1
4384320-2	16680602	1
4384320-2	23774167	1
4384320-2	16918977	1
4384320-2	23733769	1
4384320-2	10690869	1
4384320-2	20959480	1
4384320-2	21930188	1
4384320-2	14990639	1
4384320-2	24086089	1
4384358-1	19030214	1
4384358-1	33429765	2
4384358-1	2802979	1
4384383-1	18230840	1
4384720-1	12516201	1
4384720-1	7065465	1
4384971-1	16226516	1
4384973-1	23047173	1
4384973-1	22068852	1
4384973-1	7422265	1
4384977-1	15121369	1
4385230-1	16301498	1
4385230-1	19608101	1
4385230-1	28730562	1
4385230-1	3401915	1
4385238-1	2600324	1
4385283-1	2246946	1
4385283-1	9109754	1
4385283-1	3688101	1
4385283-1	28978606	1
4385322-1	12231332	1
4385322-1	1896178	1
4385322-1	2237757	1
4385322-1	19344819	1
4385322-2	12231332	1
4385322-2	1896178	1
4385322-2	2237757	1
4385322-2	19344819	1
4385322-3	12231332	1
4385322-3	1896178	1
4385322-3	2237757	1
4385322-3	19344819	1
4385322-4	12231332	1
4385322-4	1896178	1
4385322-4	2237757	1
4385322-4	19344819	1
4385322-5	12231332	1
4385322-5	1896178	1
4385322-5	2237757	1
4385322-5	19344819	1
4385596-1	16344433	1
4385596-1	14578381	1
4385599-1	7349859	1
4385599-1	16818156	1
4385620-1	2990657	1
4385627-1	22677078	1
4385627-1	24296074	1
4386099-1	20428733	1
4386101-1	15098776	1
4386101-1	27583684	1
4386101-1	25890325	2
4386193-1	32238724	1
4386194-1	20699241	1
4386195-1	2606115	1
4386617-1	32134486	1
4386617-1	19919660	1
4386617-1	33968058	1
4386675-1	6647610	1
4386675-1	22976679	1
4386675-1	18097973	1
4386706-1	21892620	1
4386706-1	29599289	1
4387587-1	17392302	1
4387587-1	13818688	1
4387587-1	17901415	1
4387587-1	24125149	1
4387587-1	24337046	1
4387739-1	8014676	1
4387740-1	17545763	1
4387740-1	18271966	1
4387740-1	11731209	1
4387740-1	17244418	1
4387842-1	14646746	1
4387842-2	14646746	1
4387842-3	14646746	1
4387910-1	21830381	1
4387965-1	16325696	1
4387965-1	21744327	1
4387965-2	16325696	1
4387965-2	21744327	1
4387966-1	22138512	1
4387972-1	22553266	1
4387972-1	16958244	1
4387983-1	19383424	1
4387983-1	18684514	1
4387983-1	21550050	1
4387983-1	23190379	1
4387983-1	17888408	1
4387983-1	23664268	1
4387983-2	19383424	1
4387983-2	18684514	1
4387983-2	21550050	1
4387983-2	23190379	1
4387983-2	17888408	1
4387983-2	23664268	1
4387983-3	19383424	1
4387983-3	18684514	1
4387983-3	21550050	1
4387983-3	23190379	1
4387983-3	17888408	1
4387983-3	23664268	1
4387983-4	19383424	1
4387983-4	18684514	1
4387983-4	21550050	1
4387983-4	23190379	1
4387983-4	17888408	1
4387983-4	23664268	1
4387983-5	19383424	1
4387983-5	18684514	1
4387983-5	21550050	1
4387983-5	23190379	1
4387983-5	17888408	1
4387983-5	23664268	1
4387990-1	22715252	1
4387990-1	16087760	1
4387990-1	31456122	1
4387990-1	30651912	1
4387995-1	16388837	1
4387997-1	24148692	1
4387997-1	2230969	1
4387997-1	19344220	1
4387997-1	11897302	1
4387997-2	24148692	1
4387997-2	2230969	1
4387997-2	19344220	1
4387997-2	11897302	1
4388010-1	22911615	1
4388010-1	16699312	1
4388666-1	29079526	1
4388666-1	30217071	1
4388666-1	20694726	1
4388666-1	20799507	1
4388666-1	33065330	1
4388666-1	19414313	1
4388666-1	10871578	1
4388666-1	31934267	1
4389341-1	23528916	1
4389341-1	22562384	1
4389576-1	22935067	1
4390077-1	19824596	1
4390112-1	14713067	1
4390112-2	14713067	1
4390112-3	14713067	1
4390112-4	14713067	1
4390182-1	21264761	1
4390182-2	21264761	1
4391156-1	3232721	1
4391158-1	19950419	1
4391320-1	9456147	1
4391320-1	21216553	1
4391356-1	10796953	1
4391901-1	8646687	1
4392097-1	25866581	2
4392740-1	22180706	1
4392740-1	11976865	1
4392740-1	637584	1
4392755-1	27102897	1
4392864-1	16132528	1
4392864-1	17157580	1
4392864-1	23060727	2
4393570-1	16141567	1
4393572-1	10935650	1
4393580-1	6477790	1
4393580-1	428095	1
4393580-1	11666095	1
4393596-1	16912155	1
4393596-1	24101040	1
4393608-1	15958904	1
4393641-1	12778375	1
4393904-1	16075039	1
4393904-2	16075039	1
4393904-3	16075039	1
4393914-1	16314739	1
4393914-1	2375648	1
4393931-1	19777180	1
4393931-1	22907801	1
4393931-1	21487407	1
4393931-1	18172173	1
4393931-1	24013581	1
4393936-1	19840903	1
4393936-1	7497391	1
4393936-1	25087149	1
4394395-1	15217345	1
4394395-1	19122035	1
4394411-1	20604913	1
4394421-1	24202397	1
4394421-1	19624979	1
4394428-1	23212058	1
4394428-1	8880055	1
4394428-1	1978251	1
4394428-1	18728628	1
4394428-1	10824625	1
4394428-1	24088607	1
4394851-1	17760893	1
4394851-1	24598482	1
4394908-1	9792309	1
4394908-1	15266524	1
4394908-1	15578352	1
4394908-2	9792309	1
4394908-2	15266524	1
4394908-2	15578352	1
4394924-1	23040828	1
4394924-1	28994691	2
4394924-1	21146695	1
4394925-1	32641139	1
4394925-1	17898700	1
4394925-1	19369404	1
4394925-1	9374923	1
4395564-1	16808198	1
4395905-1	16206276	1
4395989-1	22695100	1
4396144-1	30100567	1
4396144-1	21706168	1
4396145-1	25287560	1
4396546-1	14722692	1
4396546-1	23880460	1
4396732-1	29442540	1
4396805-1	20658510	1
4396805-1	1613759	1
4396805-2	20658510	1
4396805-2	1613759	1
4396885-1	17976187	1
4396885-1	21149668	1
4396885-1	22331955	1
4396885-1	9058730	1
4396905-1	8499048	1
4396910-1	31011857	1
4396912-1	15734005	1
4396999-1	26287244	1
4396999-1	32106229	1
4397006-1	3799879	1
4397049-1	10543008	1
4397049-1	2385824	1
4397049-1	20192623	1
4397473-1	23303970	1
4397473-1	7943444	1
4397473-1	19515868	1
4397473-1	23141748	1
4397485-1	11859203	1
4397507-1	18854726	1
4397508-1	23458666	1
4397520-1	15820824	1
4397523-1	9774005	1
4397703-1	23324509	1
4397703-1	2662848	1
4397714-1	22406688	1
4397714-1	16124446	1
4398675-1	24800840	1
4398681-1	19029282	1
4398681-1	8870115	1
4398681-1	20082108	1
4398681-1	12450085	1
4398681-1	19693507	1
4398681-2	19029282	1
4398681-2	8870115	1
4398681-2	20082108	1
4398681-2	12450085	1
4398681-2	19693507	1
4398927-1	2595873	1
4398927-2	2595873	1
4398927-3	2595873	1
4398927-4	2595873	1
4398927-5	2595873	1
4398929-1	2201791	1
4398929-1	7762735	1
4398929-1	1611958	1
4398929-1	18058264	1
4398936-1	21187218	1
4398948-1	21459615	1
4398954-1	16100213	1
4399116-1	22949345	1
4399116-1	20451032	1
4399116-1	25885480	2
4399229-1	11742180	1
4399418-1	11273066	1
4399418-1	17098553	1
4401481-1	25502064	1
4401481-1	22473649	1
4402157-1	17113462	1
4402179-1	20566817	1
4402186-1	3728540	1
4402186-1	3484965	1
4402186-1	9003837	1
4402193-1	20184069	1
4402203-1	15747099	1
4402203-1	14577073	1
4402203-1	11748648	1
4402203-1	12571469	1
4402203-1	7611533	1
4402203-1	10934142	1
4402478-1	1727284	1
4402478-2	1727284	1
4402564-1	11419831	1
4402564-1	12808336	1
4402564-1	23168123	1
4402679-1	21838763	1
4403030-1	23648697	1
4403679-1	14609867	1
4403679-1	18421054	1
4403679-2	14609867	1
4403679-2	18421054	1
4403715-1	7979721	1
4403783-1	7742437	1
4403783-1	25081966	1
4403783-1	11093326	1
4403845-1	10655060	1
4403845-1	23855742	1
4403845-1	11788685	1
4403845-1	19249234	1
4403845-1	24002959	1
4403850-1	25239277	1
4403850-1	11850268	1
4403850-1	11897586	1
4403850-1	30249859	2
4403850-1	25886578	2
4403850-2	25239277	1
4403850-2	11850268	1
4403850-2	11897586	1
4403850-2	30249859	2
4403850-2	25886578	2
4403952-1	15586654	1
4403952-1	15505111	1
4404004-1	23090720	1
4404075-1	12656822	1
4404075-2	12656822	1
4404075-3	12656822	1
4404292-1	27428182	1
4404292-1	18080139	1
4404586-1	29442540	1
4404586-1	27440853	1
4404586-1	30166856	1
4404586-1	32150459	1
4404586-1	29848375	1
4404586-1	28956259	1
4404611-1	15549674	1
4404611-1	19623215	1
4404611-1	18571142	1
4404657-1	23029381	1
4404657-1	18627066	1
4405015-1	10881831	1
4405295-1	11956979	1
4405295-1	23322837	1
4405310-1	8847066	1
4405310-1	9486074	1
4405311-1	30094767	1
4405862-1	15545459	1
4405913-1	16343222	1
4405913-1	10903690	1
4406011-1	20473117	1
4406529-1	1929791	1
4406691-1	21946561	1
4406691-1	28933765	1
4406691-1	19404256	1
4406691-1	20468056	1
4406691-2	21946561	1
4406691-2	28933765	1
4406691-2	19404256	1
4406691-2	20468056	1
4407288-1	11439754	1
4407295-1	8367760	1
4407325-1	24704867	1
4407325-1	17218621	1
4407325-1	31758424	1
4407327-1	18852579	1
4407406-1	17638840	1
4407406-1	6344595	1
4407406-1	2760642	1
4407407-1	16786505	1
4407407-1	18209596	1
4407407-1	2342523	1
4407407-1	23780642	1
4407518-1	28114882	1
4407635-1	8265772	1
4407774-1	21536659	1
4407774-1	6662081	1
4407774-1	27696225	1
4407880-1	7730489	1
4407880-1	15191950	1
4407880-1	25887530	2
4408308-1	6478165	1
4408310-1	12620560	1
4408310-1	10383579	1
4408310-1	10749607	1
4408310-1	23188224	1
4408621-1	11975977	1
4408628-1	21239701	1
4408628-1	22879539	1
4409093-1	16547853	1
4409093-2	16547853	1
4409591-1	16818485	1
4409591-1	20237047	1
4409591-1	16132205	1
4409591-2	16818485	1
4409591-2	20237047	1
4409591-2	16132205	1
4409617-1	9158653	1
4409735-1	707715	1
4409961-1	8426721	1
4409961-1	11989603	1
4409963-1	16300038	1
4410535-1	17634155	1
4410537-1	28147333	1
4410537-1	30671761	1
4410537-1	6961509	1
4410537-1	8315602	1
4410537-1	8330948	1
4410537-1	15529122	1
4410542-1	27126342	1
4411002-1	15647370	1
4411002-1	32532965	1
4411002-1	33639990	1
4411002-1	30270358	1
4411002-1	29217059	1
4411436-1	14667668	1
4411440-1	23981163	1
4411440-1	18327037	1
4411455-1	12447228	1
4411455-1	7475876	1
4411455-1	12578456	1
4411736-1	20482838	1
4411736-2	20482838	1
4411736-3	20482838	1
4411736-4	20482838	1
4411821-1	29350068	1
4411821-1	3673575	1
4411821-1	25928039	2
4411879-1	4066988	1
4411879-1	10951422	1
4411879-2	4066988	1
4411879-2	10951422	1
4411890-1	12016547	1
4411890-1	29384912	2
4411890-1	9935275	1
4411896-1	15699849	1
4411896-1	18163234	1
4412045-1	10638405	1
4412045-1	11452062	1
4412045-1	9744339	1
4412047-1	10073183	1
4412089-1	588648	1
4412089-1	16600819	1
4412092-1	17075247	1
4412100-1	21534351	1
4412100-1	31771288	1
4412100-1	5173261	1
4412100-2	21534351	1
4412100-2	31771288	1
4412100-2	5173261	1
4412100-3	21534351	1
4412100-3	31771288	1
4412100-3	5173261	1
4412210-1	2331913	1
4412211-1	12958007	1
4413033-1	23002715	1
4413034-1	2403183	1
4413042-1	17613426	1
4413042-2	17613426	1
4413251-1	19363043	1
4413251-1	22403117	1
4413512-1	20003591	1
4413522-1	12569326	1
4413529-1	11556297	1
4413887-1	9105940	1
4413887-1	8783707	1
4414003-1	332462	1
4414003-1	7012669	1
4414003-1	18686938	1
4414003-1	7473973	1
4414003-2	332462	1
4414003-2	7012669	1
4414003-2	18686938	1
4414003-2	7473973	1
4414227-1	11957029	1
4414428-1	25885921	2
4414864-1	21094958	1
4414864-1	9484370	1
4415278-1	11717083	1
4415278-1	2983819	1
4415395-1	30761135	1
4415454-1	9536965	1
4415670-1	24118009	1
4415678-1	15882745	1
4415744-1	9795503	1
4415744-2	9795503	1
4415744-3	9795503	1
4415744-4	9795503	1
4415757-1	16331155	1
4415757-1	21119268	1
4415757-1	7972799	1
4416233-1	30545341	2
4416286-1	12224827	1
4416286-1	25927981	2
4416342-1	19483234	1
4416349-1	3484870	1
4416349-1	3752377	1
4417222-1	16141348	1
4417224-1	21515950	1
4417224-1	6628463	1
4417224-1	10086497	1
4417273-1	21158894	1
4417273-1	22821942	1
4417321-1	24500824	1
4417321-1	14514361	1
4417495-1	19925978	1
4417546-1	19944182	1
4417573-1	16002825	1
4417573-1	1547916	1
4417585-1	18078394	1
4417671-1	15004260	1
4417975-1	22585675	1
4417975-1	15343380	1
4417991-1	17152416	1
4417992-1	15251623	1
4417992-1	19116100	1
4417992-1	27307185	1
4418099-1	18194689	1
4418105-1	9679668	1
4418105-1	18648140	1
4418105-1	8325206	1
4418105-1	16336455	1
4418386-1	26722588	1
4419229-1	24481021	1
4419232-1	8813865	1
4419448-1	15800487	1
4419448-1	20010089	1
4419448-1	24918137	1
4420296-1	19914515	1
4420296-1	10591571	1
4420296-1	8506525	1
4420308-1	11177019	1
4420314-1	12136344	1
4420326-1	17806032	1
4420327-1	889687	1
4420345-1	17806032	1
4420360-1	11127525	1
4420360-1	12720184	1
4420364-1	14755402	1
4420373-1	16538199	1
4420383-1	10440392	1
4420383-1	178239	1
4420428-1	8506525	1
4420434-1	17168981	1
4421026-1	17447078	1
4421026-1	23648460	1
4421031-1	24887816	1
4421031-1	16382384	1
4422042-1	25886455	2
4422265-1	16600931	1
4422265-1	6618956	1
4422265-1	23645387	1
4422265-1	7632212	1
4422265-1	27879627	1
4422265-1	19265068	1
4422265-1	15466943	1
4422273-1	6177243	1
4422273-1	12136344	1
4422273-1	11782002	1
4422273-1	23052729	1
4422275-1	18820864	1
4422275-1	3752377	1
4422322-1	2058392	1
4422412-1	22805157	1
4422421-1	7490992	1
4422421-1	21538838	1
4422423-1	20424373	1
4422423-1	25928289	2
4422429-1	26515587	1
4422429-1	14667750	1
4422429-1	18650514	1
4422429-1	25889667	2
4422471-1	19342436	1
4422476-1	22532422	1
4422476-1	22340493	1
4422476-1	22899577	1
4422483-1	18306274	1
4422483-1	21767178	1
4422483-1	23051714	1
4422483-1	19364948	1
4422483-1	23880421	2
4422483-1	16273381	1
4422483-1	19427561	1
4422483-2	18306274	1
4422483-2	21767178	1
4422483-2	23051714	1
4422483-2	19364948	1
4422483-2	23880421	2
4422483-2	16273381	1
4422483-2	19427561	1
4422543-1	12099618	1
4422828-1	22741938	1
4422828-1	8494760	1
4422897-1	28084020	2
4422992-1	11339196	1
4422992-1	14755405	1
4422992-1	21342675	1
4423033-1	15024046	1
4423033-2	15024046	1
4423146-1	9508343	1
4423402-1	9463314	1
4423453-1	3934782	1
4423456-1	22101582	1
4423457-1	11318008	1
4423501-1	30924075	1
4423640-1	11218639	1
4425119-1	17184928	1
4425119-1	21097776	1
4426541-1	23739187	1
4426541-1	12183776	1
4426552-1	17567928	2
4426646-1	17654684	1
4426655-1	24326987	1
4426655-1	12173104	1
4426657-1	16682666	1
4426777-1	8244197	1
4426777-1	15581993	1
4426781-1	1319193	1
4426781-1	1336616	1
4426899-1	22202709	1
4426900-1	27813385	2
4427007-1	25229397	1
4427007-1	23057016	1
4427007-1	23237585	1
4427007-1	25256984	1
4427007-1	2391137	1
4427013-1	8603632	1
4427013-1	19865002	1
4427095-1	3515568	1
4427219-1	17576970	1
4427220-1	436522	1
4427220-1	15705461	1
4427222-1	28249884	1
4427767-1	24967030	1
4427767-1	22818836	1
4427770-1	21276556	1
4427811-1	8684800	1
4427812-1	18788922	1
4427817-1	2408584	1
4427817-1	10560346	1
4427818-1	17760764	1
4427818-1	20718257	1
4427828-1	19058303	1
4427846-1	17705807	1
4427846-1	16001432	1
4427957-1	32933566	1
4427961-1	15831904	1
4427991-1	24704850	1
4427991-1	9878657	1
4427993-1	15183939	1
4427993-1	17142578	1
4427993-1	17387392	1
4427993-1	11164143	1
4428012-1	16494187	1
4428105-1	16697289	1
4428105-1	21779178	1
4428105-1	17173049	1
4428105-2	16697289	1
4428105-2	21779178	1
4428105-2	17173049	1
4428109-1	23875050	1
4428228-1	15735880	1
4428228-1	4066988	1
4428228-1	29931440	1
4428242-1	2112767	1
4428504-1	10655437	1
4428504-1	24944501	1
4428504-1	20382586	1
4428504-1	9075791	1
4428504-1	22285019	1
4428506-1	22784851	1
4428506-1	18295563	1
4428506-1	15724149	1
4429110-1	15330820	1
4429110-1	25968100	2
4429110-2	15330820	1
4429110-2	25968100	2
4429110-3	15330820	1
4429110-3	25968100	2
4429200-1	7014480	1
4429202-1	12090749	1
4429202-1	16327955	1
4429207-1	1951846	1
4429207-1	24862667	1
4429467-1	17991265	1
4429467-1	20842704	1
4429485-1	23266101	1
4429485-1	16820546	1
4429491-1	16741454	1
4429491-1	25889183	2
4429491-2	16741454	1
4429491-2	25889183	2
4429498-1	24503801	1
4429498-1	24158055	1
4429498-1	11745280	1
4429638-1	17349567	1
4429723-1	12845535	1
4429807-1	18502948	1
4429807-1	14759752	1
4429807-1	24335075	2
4430036-1	23759717	1
4430892-1	18813320	1
4430892-1	22844837	1
4430894-1	20930362	1
4430924-1	22070707	1
4431042-1	15538164	1
4431317-1	206343	1
4431459-1	3752377	1
4432823-1	8979286	1
4432823-1	29255217	1
4432829-1	23149202	1
4432900-1	15245522	1
4432902-1	21214044	1
4432904-1	21889187	1
4432904-1	21870078	1
4432904-1	21658826	1
4432998-1	31280229	1
4433065-1	11404162	1
4433672-1	21742831	1
4433672-1	23596249	1
4433672-1	18701261	1
4433675-1	16622368	1
4433675-1	21697159	1
4433675-1	15476087	1
4433675-1	2777842	1
4434190-1	12185471	1
4434197-1	12545276	1
4434197-1	16378742	1
4434197-1	27564292	1
4434212-1	30121565	1
4434215-1	7885564	1
4434215-1	18204757	1
4434215-1	15520485	1
4434522-1	23160601	1
4434522-1	17239155	1
4434522-1	25928106	2
4434537-1	17957407	1
4434537-2	17957407	1
4434570-1	24159011	1
4434570-1	23474956	1
4435753-1	10967568	1
4435850-1	21111132	1
4436095-1	17786822	1
4436095-1	15377747	1
4436112-1	17242703	1
4436165-1	12835304	1
4436165-1	25963017	2
4436458-1	12028997	1
4436458-1	11715001	1
4436458-1	8040784	1
4436458-1	2107456	1
4436468-1	20125092	1
4436504-1	22008397	1
4436768-1	8287510	1
4437183-1	23952688	1
4437183-1	10066021	1
4437183-1	18596513	1
4437183-2	23952688	1
4437183-2	10066021	1
4437183-2	18596513	1
4437253-1	21917400	1
4437253-1	2346138	1
4437253-1	22411757	1
4437253-1	18635584	1
4437253-1	28777494	2
4437253-1	18501085	1
4437253-1	7200731	1
4437253-1	18417368	1
4437253-1	23320998	1
4437253-1	22484984	1
4437253-1	8651350	1
4437287-1	23233596	1
4437287-1	21935653	1
4437404-1	17873178	1
4437404-1	9124183	1
4437418-1	19627535	1
4437457-1	23577628	1
4437550-1	17564406	1
4437555-1	24944501	1
4437555-1	31168191	1
4437555-1	28777494	2
4437555-1	34090171	1
4437673-1	8800116	1
4437673-1	24061345	1
4437682-1	29570256	2
4437682-1	7951572	1
4437687-1	8203973	1
4437687-1	23426340	1
4437687-1	15967902	1
4437747-1	17719772	1
4437747-1	15951964	1
4437747-1	15832090	1
4437789-1	27488496	2
4437790-1	24733409	1
4437995-1	18401474	1
4437995-1	10979010	1
4437995-1	15771917	1
4437995-1	19164614	1
4437995-1	22266231	1
4437995-1	2606115	1
4438143-1	2749364	1
4438147-1	16630167	1
4438148-1	15363040	1
4438148-1	17654058	1
4438148-1	17766635	1
4438152-1	21502544	1
4438152-1	18421054	1
4438157-1	19609826	1
4438157-1	3942415	1
4438157-1	3800166	1
4438157-2	19609826	1
4438157-2	3942415	1
4438157-2	3800166	1
4438158-1	7902624	1
4438158-1	6263070	1
4438170-1	16322174	1
4438170-2	16322174	1
4438171-1	10433285	1
4438176-1	2187970	1
4438191-1	17348882	1
4438191-1	23313715	1
4438191-1	23057016	1
4438191-1	24660193	1
4438191-1	15642026	1
4438458-1	17768402	1
4438458-1	12210728	1
4438458-1	9721219	1
4438458-1	7492758	1
4438458-1	15817983	1
4438634-1	11327225	1
4438664-1	5054457	1
4438664-1	11302976	1
4438664-1	16641574	1
4438700-1	20002355	1
4438700-2	20002355	1
4438875-1	20495848	1
4438875-1	21833579	1
4438875-1	22976144	1
4438875-2	20495848	1
4438875-2	21833579	1
4438875-2	22976144	1
4438924-1	937286	1
4438924-1	9004142	1
4438924-1	16134132	1
4439464-1	22284778	1
4439468-1	12551903	1
4439470-1	12690903	1
4439470-1	16301163	1
4439477-1	22778375	1
4439477-1	22162554	1
4439478-1	7803356	1
4439480-1	19333228	1
4439480-1	20929406	1
4439483-1	3548338	1
4439483-1	3371140	1
4439486-1	3436305	1
4439486-1	32833315	1
4439488-1	10930480	1
4439488-1	3314752	1
4439491-1	25170641	1
4439491-1	18670299	1
4439492-1	10971408	1
4439497-1	22310536	1
4439498-1	11701647	1
4439501-1	23528909	1
4439501-1	23161300	1
4439895-1	25800479	2
4439897-1	2054803	1
4439900-1	30032338	1
4439910-1	8291551	1
4439910-1	34362863	1
4439910-1	17600277	1
4439912-1	9797781	1
4440284-1	18089492	1
4440284-1	30961608	2
4440312-1	29384960	1
4440312-1	25287827	1
4440317-1	15235870	1
4440317-1	12794586	1
4440534-1	3338842	1
4440534-1	6229226	1
4441144-1	16242787	1
4441144-1	18923871	1
4441144-2	16242787	1
4441144-2	18923871	1
4441737-1	24323817	1
4441737-2	24323817	1
4441986-1	20614276	1
4441986-1	20681371	1
4441986-1	19627535	1
4441996-1	17945475	1
4441996-1	11510798	1
4441996-2	17945475	1
4441996-2	11510798	1
4441999-1	9423817	1
4441999-1	7819100	1
4442003-1	2024903	1
4442003-1	2686596	1
4442008-1	22670038	1
4442008-1	23343341	1
4442008-1	24683573	1
4442008-1	24158340	1
4442257-1	8265224	1
4442258-1	17904458	1
4442262-1	7188793	1
4442263-1	21489160	1
4442263-1	23459217	1
4442263-2	21489160	1
4442263-2	23459217	1
4442263-3	21489160	1
4442263-3	23459217	1
4442263-4	21489160	1
4442263-4	23459217	1
4442265-1	24033893	1
4442265-1	20172517	1
4442266-1	21322036	1
4442266-1	22177820	1
4442280-1	23664179	1
4442283-1	9366002	1
4443606-1	18534271	1
4443649-1	19835239	1
4443649-1	21112421	1
4443649-1	8873704	1
4443649-1	12724701	1
4443649-2	19835239	1
4443649-2	21112421	1
4443649-2	8873704	1
4443649-2	12724701	1
4443649-3	19835239	1
4443649-3	21112421	1
4443649-3	8873704	1
4443649-3	12724701	1
4443649-4	19835239	1
4443649-4	21112421	1
4443649-4	8873704	1
4443649-4	12724701	1
4443756-1	8238109	1
4443757-1	12631553	1
4443757-1	16107576	1
4443757-1	23691056	1
4443783-1	6108446	1
4443783-1	9338742	1
4443786-1	24264776	1
4443786-1	18940906	1
4443876-1	17534168	1
4443894-1	18305985	1
4443933-1	9425755	1
4443939-1	7769222	1
4443939-1	1314228	1
4443939-1	15150818	1
4444164-1	27219052	1
4444164-1	18094142	1
4444164-2	27219052	1
4444164-2	18094142	1
4444529-1	12124554	1
4444531-1	8116746	1
4444562-1	24191930	1
4444562-1	30176911	2
4444565-1	2915314	1
4444565-1	15486214	1
4444565-1	8486484	1
4444565-1	8211676	1
4444736-1	23718704	1
4444736-1	16548933	1
4444736-1	18416452	1
4444736-1	15572575	1
4444736-1	23333039	1
4444736-1	19395046	1
4445281-1	25649241	2
4445997-1	2928340	1
4446062-1	25244713	1
4446062-1	34024313	1
4446084-1	25990670	2
4446108-1	24789687	1
4446108-1	21889187	1
4446459-1	20422750	1
4446459-1	8391965	1
4446461-1	9215835	1
4446461-1	2175931	1
4446466-1	21717053	1
4446466-1	3418050	1
4446468-1	20626434	1
4446474-1	23835168	1
4446482-1	24969223	2
4446483-1	27542388	1
4446836-1	18438517	1
4446836-1	24467733	1
4446836-1	18992177	1
