query-id	corpus-id	score
5538051-1	17992509	1
5538051-1	19168822	1
5538051-1	12061730	1
5538051-1	9218306	0
5538051-1	2136621	0
5538051-1	29205794	1
5538051-1	23283262	1
5538051-1	16222108	0
5538051-1	32054617	1
5538051-1	10229750	1
5538051-1	24848190	1
5538051-1	17099518	1
5538051-1	15141810	0
5538051-1	10193152	0
5538051-1	30857998	1
5538051-1	23685413	1
5538051-1	15309472	1
5538051-1	16518159	1
5538051-1	11063102	1
5538051-1	3393653	0
5885241-1	19940827	0
5885241-1	19822628	0
5885241-1	14735023	0
5885241-1	17989156	0
5885241-1	32784240	0
5885241-1	30514149	0
5885241-1	20517294	0
5885241-1	10839900	0
5885241-1	21958549	0
5885241-1	33468267	0
5885241-1	32227758	0
5885241-1	19564631	0
5885241-1	9635650	0
5885241-1	3183835	0
5885241-1	23458177	0
5885241-1	32102034	0
5885241-1	26422166	0
5885241-1	15090974	1
5885241-1	8903903	0
5885241-1	15467497	0
5885241-1	23598938	0
5885241-1	34341411	0
5885241-1	33326301	0
5885241-1	21661712	0
5885241-1	20888787	0
5885241-1	23361625	1
5885241-1	33285690	0
5885241-1	32031570	1
5885241-1	18195139	0
5885241-1	19433973	0
5885241-1	21960744	0
5885241-1	7622396	0
5885241-1	32320003	1
5885241-1	28973363	0
5885241-1	32667150	0
5885241-1	29371025	0
5885241-1	31858302	0
5885241-1	33672281	0
5885241-1	28762180	0
5885241-1	12521274	0
5885241-1	32810081	0
5885241-1	26903337	0
5885241-1	32602262	0
5885241-1	32911986	0
5885241-1	11534563	0
5885241-1	18070803	0
5885241-1	12503480	0
5885241-1	33706592	0
5885241-1	22116334	0
5885241-1	22202709	0
5914128-1	32631247	0
5914128-1	24462652	1
5914128-1	32150364	1
5914128-1	26989113	0
5914128-1	32495661	1
5914128-1	33031283	1
5914128-1	18790498	0
5914128-1	29350674	1
5914128-1	11146012	1
5914128-1	26490501	1
5914128-1	11466142	0
5914128-1	8353916	0
5914128-1	19382279	0
5914128-1	21891817	1
5914128-1	18930369	1
5914128-1	23314453	0
5914128-1	22388951	1
5914128-1	28928045	1
5914128-1	27951539	0
5914128-1	26432739	0
5914128-1	29717103	1
5914128-1	8626939	1
5914128-1	33414362	1
5914128-1	29306334	0
5914128-1	28362646	0
5914128-1	23688768	0
5914128-1	3407971	0
5914128-1	31047746	1
5914128-1	21986020	0
5914128-1	24480082	0
5914128-1	2637000	0
5914128-1	24792939	0
5914128-1	16770984	1
5914128-1	20019456	1
5914128-1	30557984	0
5914128-1	1941044	0
5914128-1	22425344	0
5914128-1	22427072	1
5914128-1	25442979	1
5914128-1	33530273	1
5914128-1	32576233	0
5914128-1	25262663	0
5914128-1	27586500	0
5914128-1	10413642	1
5914128-1	16260573	0
5914128-1	9777132	0
5914128-1	22796089	0
5914128-1	23709669	1
5914128-1	11401120	1
5914128-1	16387209	0
5921440-1	27295601	1
5921440-1	10947001	0
5921440-1	16650681	0
5921440-1	17987333	1
5921440-1	18436841	1
5921440-1	25008578	0
5921440-1	3488684	0
5921440-1	17070587	1
5921440-1	31912261	0
5921440-1	12397433	1
5921440-1	15452095	1
5921440-1	17458789	0
5921440-1	17601449	0
5921440-1	30945053	0
5921440-1	3583634	0
5921440-1	19533190	0
5921440-1	21778272	1
5921440-1	24925440	0
5921440-1	20841978	1
5921440-1	16132528	0
5921440-1	26526593	0
5921440-1	34259982	0
5921440-1	9498121	0
5921440-1	27124794	0
5921440-1	30718265	0
5921440-1	10206574	1
5921440-1	14711159	0
5921440-1	10855809	0
5921440-1	18235024	0
5921440-1	20532952	0
5921440-1	23733194	0
5921440-1	6860609	0
5921440-1	32821486	0
5921440-1	17962476	0
5921440-1	27784274	1
5921440-1	1821435	0
5921440-1	21279981	0
5921440-1	29666954	0
5921440-1	22139615	0
5921440-1	16547330	0
5921440-1	19934819	1
5921440-1	24838559	0
5921440-1	29411259	0
5921440-1	25601536	1
5921440-1	3189469	0
5921440-1	11372548	0
5921440-1	25827914	0
5921440-1	22534108	0
5921440-1	29023263	0
5921440-1	31650815	0
5964212-3	16222184	1
5964212-3	10905399	1
5964212-3	12621349	0
5964212-3	2358836	0
5964212-3	17270285	0
5964212-3	24770400	0
5964212-3	17601209	0
5964212-3	17870186	0
5964212-3	12366513	0
5964212-3	17484345	0
5964212-3	549907	0
5964212-3	30635960	0
5964212-3	21067821	1
5964212-3	435172	0
5964212-3	20665043	0
5964212-3	26724755	1
5964212-3	10819105	0
5964212-3	31366220	0
5964212-3	21081307	0
5964212-3	28429801	0
5964212-3	25008412	0
5964212-3	16080640	0
5964212-3	553884	0
5964212-3	32966301	0
5964212-3	34693781	0
5964212-3	30211232	0
5964212-3	25083846	0
5964212-3	10687931	0
5964212-3	27557910	0
5964212-3	998292	0
5964212-3	8817016	0
5964212-3	30430984	1
5964212-3	26061264	0
5964212-3	25731582	0
5964212-3	30870240	0
5964212-3	21862266	0
5964212-3	19307291	0
5964212-3	34351109	0
5964212-3	8203237	0
5964212-3	8768362	0
5964212-3	12115078	0
5964212-3	3767223	0
5964212-3	26611424	0
5964212-3	12003587	0
5964212-3	19845007	1
5964212-3	8407217	0
5964212-3	24162036	0
5964212-3	34873613	0
5964212-3	29955786	0
5964212-3	17169144	0
5965207-1	33108471	0
5965207-1	22085355	0
5965207-1	16648704	0
5965207-1	31633495	0
5965207-1	34842111	0
5965207-1	12634533	0
5965207-1	4064426	0
5965207-1	10943182	0
5965207-1	7854835	0
5965207-1	19945930	0
5965207-1	8886206	0
5965207-1	11602829	0
5965207-1	21162495	0
5965207-1	26047005	0
5965207-1	8113380	0
5965207-1	2023789	0
5965207-1	26687769	0
5965207-1	15872400	0
5965207-1	17334279	0
5965207-1	22184165	0
5965207-1	27247749	0
5965207-1	15076598	0
5965207-1	19681318	0
5965207-1	32962602	0
5965207-1	31895830	0
5965207-1	21505416	0
5965207-1	7418324	0
5965207-1	29096985	0
5965207-1	12808546	0
5965207-1	6426837	0
5965207-1	12439272	0
5965207-1	30104944	0
5965207-1	1253481	0
5965207-1	29793730	0
5965207-1	34504045	0
5965207-1	19714372	0
5965207-1	8892143	0
5965207-1	28340603	0
5965207-1	30653173	0
5965207-1	32028429	0
5965207-1	18301213	0
5965207-1	9773899	0
5965207-1	28362659	0
5965207-1	7334101	0
5965207-1	26563767	0
5965207-1	12377909	0
5965207-1	28127750	0
5965207-1	33430917	0
5965207-1	7085052	0
5965207-1	33032647	0
5985621-1	34506399	1
5985621-1	24224976	1
5985621-1	31593098	1
5985621-1	29039154	1
5985621-1	28291547	1
5985621-1	27387824	1
5985621-1	29562861	1
5985621-1	27381953	1
5985621-1	30653173	1
5985621-1	28362659	0
5985621-1	32276605	1
5985621-1	28070654	0
5985621-1	15953284	0
5985621-1	32503963	1
5985621-1	30407335	1
5985621-1	20828301	1
5985621-1	10541231	1
5985621-1	33045880	1
5985621-1	18327426	1
5985621-1	33466150	1
5985621-1	21270644	1
5985621-1	24661296	1
5985621-1	26415545	0
5985621-1	26640063	0
5985621-1	31232969	1
5985621-1	20404676	1
5985621-1	12464975	0
5985621-1	19853452	0
5985621-1	28900525	1
5985621-1	28775082	0
5985621-1	19443167	1
5985621-1	26303293	1
5985621-1	31299958	1
5985621-1	30572500	1
5985621-1	23373799	1
5985621-1	19555639	0
5985621-1	33846187	0
5985621-1	22318291	1
5985621-1	8840236	1
5985621-1	12771068	1
5985621-1	20963702	0
5985621-1	15959358	0
5985621-1	23893271	1
5985621-1	29979128	1
5985621-1	10888451	1
5985621-1	32227758	0
5985621-1	17099518	0
5985621-1	11215876	0
5985621-1	29250697	1
5985621-1	32771053	1
4086693-1	21534011	0
4086693-1	32228504	0
4086693-1	32083290	0
4086693-1	28451804	0
4086693-1	18319412	0
4086693-1	18330959	0
4086693-1	16636605	0
4086693-1	30941639	0
4086693-1	16739356	0
4086693-1	10802002	0
4086693-1	23748836	1
4086693-1	28716115	0
4086693-1	26490501	0
4086693-1	21487343	0
4086693-1	16703198	0
4086693-1	16770984	0
4086693-1	34255287	0
4086693-1	3159508	0
4086693-1	21965152	0
4086693-1	23914028	0
4086693-1	12714891	0
4086693-1	19147689	0
4086693-1	22571859	0
4086693-1	18334721	0
4086693-1	22993376	0
4086693-1	16724985	0
4086693-1	29250678	0
4086693-1	24341463	0
4086693-1	16239975	0
4086693-1	8773039	0
4086693-1	12917077	0
4086693-1	16477897	0
4086693-1	26180511	0
4086693-1	26983752	0
4086693-1	32495661	0
4086693-1	18182744	0
4086693-1	20124462	0
4086693-1	28805198	0
4086693-1	25843299	0
4086693-1	14628426	0
4086693-1	28523319	0
4086693-1	32580657	0
4086693-1	24907635	0
4086693-1	11505401	0
4086693-1	33357645	0
4086693-1	15143973	0
4086693-1	8814923	0
4086693-1	26051173	0
4086693-1	31668014	0
4086693-1	1395215	0
4164124-1	19227428	0
4164124-1	33812372	0
4164124-1	33412306	0
4164124-1	1866332	0
4164124-1	23832567	0
4164124-1	18615674	0
4164124-1	28420514	0
4164124-1	15477062	0
4164124-1	8255801	0
4164124-1	10602117	0
4164124-1	1707556	0
4164124-1	34286883	0
4164124-1	3509195	0
4164124-1	29215158	0
4164124-1	19610578	0
4164124-1	1287176	0
4164124-1	6478809	0
4164124-1	22269966	0
4164124-1	15127362	0
4164124-1	17627155	0
4164124-1	1269115	0
4164124-1	27695855	0
4164124-1	1180005	0
4164124-1	12548222	0
4164124-1	10453414	0
4164124-1	31391703	0
4164124-1	18008313	0
4164124-1	10556387	0
4164124-1	23342975	0
4164124-1	16581607	0
4164124-1	11084787	0
4164124-1	433778	0
4164124-1	24390925	0
4164124-1	22242843	0
4164124-1	9259929	0
4164124-1	23385378	0
4164124-1	33036641	0
4164124-1	32281310	0
4164124-1	16523519	0
4164124-1	23577830	0
4164124-1	33516175	0
4164124-1	1788173	0
4164124-1	19244073	0
4164124-1	33966746	0
4164124-1	3347587	0
4164124-1	11339196	0
4164124-1	15449087	0
4164124-1	15103721	0
4164124-1	10607949	0
4164124-1	22476664	0
4165973-1	14752691	0
4165973-1	15493568	0
4165973-1	28683785	1
4165973-1	23893271	0
4165973-1	1251963	1
4165973-1	19529954	0
4165973-1	29145325	0
4165973-1	10888451	1
4165973-1	18194726	0
4165973-1	15493570	1
4165973-1	15024631	0
4165973-1	25052818	1
4165973-1	16021280	0
4165973-1	20128037	1
4165973-1	2185002	0
4165973-1	27489071	0
4165973-1	22526212	0
4165973-1	33402156	1
4165973-1	11956855	0
4165973-1	27784975	0
4165973-1	25593499	0
4165973-1	2004144	0
4165973-1	31030890	1
4165973-1	31391122	0
4165973-1	19400419	0
4165973-1	28673696	0
4165973-1	28647716	0
4165973-1	10750916	0
4165973-1	10819817	1
4165973-1	9703603	0
4165973-1	17018499	0
4165973-1	17465295	0
4165973-1	32276605	1
4165973-1	23708684	0
4165973-1	27269433	0
4165973-1	17285387	0
4165973-1	1943002	0
4165973-1	32291840	1
4165973-1	23685413	1
4165973-1	23084686	0
4165973-1	21385659	0
4165973-1	15119662	1
4165973-1	21834850	0
4165973-1	12853694	0
4165973-1	22450011	1
4165973-1	10906507	0
4165973-1	18645075	0
4165973-1	25412593	0
4165973-1	17629058	0
4165973-1	3662169	0
4166645-1	24366709	0
4166645-1	32444816	0
4166645-1	15452813	0
4166645-1	31972384	0
4166645-1	31680120	0
4166645-1	9628494	0
4166645-1	31897651	0
4166645-1	16816811	0
4166645-1	7671032	0
4166645-1	17486191	0
4166645-1	28359558	0
4166645-1	17459905	0
4166645-1	31575844	0
4166645-1	15544884	0
4166645-1	8534570	0
4166645-1	21918039	0
4166645-1	21615468	0
4166645-1	18534181	0
4166645-1	15746876	0
4166645-1	8957840	0
4166645-1	1349999	0
4166645-1	28490347	0
4166645-1	12709809	0
4166645-1	33149898	0
4166645-1	31850681	0
4166645-1	32527309	0
4166645-1	34106583	0
4166645-1	28346650	0
4166645-1	11077386	0
4166645-1	29203260	0
4166645-1	12703663	0
4166645-1	17881605	0
4166645-1	18316507	0
4166645-1	28900525	1
4166645-1	14578785	0
4166645-1	3456878	0
4166645-1	12695816	0
4166645-1	19519865	0
4166645-1	15968182	0
4166645-1	27865804	0
4166645-1	18176655	0
4166645-1	11906883	0
4166645-1	28902255	0
4166645-1	16313094	0
4166645-1	16105693	0
4166645-1	23604054	0
4166645-1	15089939	0
4166645-1	19235741	0
4166645-1	1462758	0
4166645-1	33896932	0
4320463-1	19388608	1
4320463-1	28240671	0
4320463-1	32293417	0
4320463-1	22245817	1
4320463-1	30016689	1
4320463-1	16118567	0
4320463-1	29454377	0
4320463-1	18815043	0
4320463-1	18310848	0
4320463-1	28684229	0
4320463-1	2814551	0
4320463-1	18294537	1
4320463-1	25379828	1
4320463-1	34106583	0
4320463-1	12483433	0
4320463-1	33556044	0
4320463-1	28814326	0
4320463-1	19121727	0
4320463-1	33725871	0
4320463-1	27866217	1
4320463-1	23273377	1
4320463-1	27015408	0
4320463-1	34505183	0
4320463-1	29513547	1
4320463-1	7482521	0
4320463-1	9885097	0
4320463-1	11714550	0
4320463-1	29308780	0
4320463-1	25457314	0
4320463-1	27594751	0
4320463-1	17304072	0
4320463-1	21888839	0
4320463-1	26109440	1
4320463-1	15895373	0
4320463-1	18620951	0
4320463-1	18811043	0
4320463-1	12774153	0
4320463-1	15342754	0
4320463-1	19495509	0
4320463-1	16498237	0
4320463-1	25487900	0
4320463-1	21480004	0
4320463-1	15551942	0
4320463-1	32791734	0
4320463-1	22461014	0
4320463-1	28842728	0
4320463-1	25656710	0
4320463-1	15207763	0
4320463-1	11471135	0
4320463-1	21881883	0
4395622-1	34965868	0
4395622-1	22515178	0
4395622-1	26666926	0
4395622-1	22388776	0
4395622-1	27277708	0
4395622-1	8756928	0
4395622-1	18216591	0
4395622-1	17276277	0
4395622-1	14597028	0
4395622-1	31146719	1
4395622-1	10420113	0
4395622-1	10203522	0
4395622-1	17183861	0
4395622-1	7964240	0
4395622-1	22870030	0
4395622-1	27733187	0
4395622-1	20379462	0
4395622-1	31120602	0
4395622-1	10898686	0
4395622-1	8323904	0
4395622-1	26161915	0
4395622-1	29249044	0
4395622-1	29023263	0
4395622-1	28429128	1
4395622-1	22323886	0
4395622-1	22266108	0
4395622-1	12414413	0
4395622-1	11704042	0
4395622-1	25532648	1
4395622-1	20155711	0
4395622-1	15785142	0
4395622-1	14704553	0
4395622-1	29562861	0
4395622-1	33157970	0
4395622-1	19483422	0
4395622-1	29773450	1
4395622-1	16602321	0
4395622-1	11574575	0
4395622-1	8218055	0
4395622-1	34124990	0
4395622-1	16805128	0
4395622-1	26982209	0
4395622-1	25488127	0
4395622-1	17532047	0
4395622-1	16855508	0
4395622-1	30652768	0
4395622-1	12095826	0
4395622-1	21960744	0
4395622-1	27461379	0
4395622-1	25943682	0
4808524-1	24092605	0
4808524-1	33964875	1
4808524-1	25875550	0
4808524-1	21943175	1
4808524-1	31299958	0
4808524-1	26422166	0
4808524-1	30607128	0
4808524-1	22205036	0
4808524-1	26414831	0
4808524-1	24600780	0
4808524-1	17094093	0
4808524-1	15350041	0
4808524-1	27408991	0
4808524-1	26464729	0
4808524-1	30041681	0
4808524-1	33402156	0
4808524-1	17016483	0
4808524-1	25550871	0
4808524-1	16685607	0
4808524-1	8838928	1
4808524-1	27612448	0
4808524-1	31008959	1
4808524-1	23893271	0
4808524-1	23236245	0
4808524-1	19033805	0
4808524-1	18158578	0
4808524-1	19530510	0
4808524-1	27381953	0
4808524-1	28841887	0
4808524-1	28464920	0
4808524-1	29137032	0
4808524-1	23630204	0
4808524-1	23977980	0
4808524-1	30654754	1
4808524-1	30100571	0
4808524-1	11148572	0
4808524-1	25761234	0
4808524-1	22906294	0
4808524-1	18218555	0
4808524-1	32388531	0
4808524-1	16158823	0
4808524-1	23599811	0
4808524-1	26896884	0
4808524-1	12188396	0
4808524-1	19841505	0
4808524-1	30182162	0
4808524-1	28246486	0
4808524-1	28767594	0
4808524-1	24468017	0
4808524-1	23121609	0
4834819-1	28764746	0
4834819-1	18391677	0
4834819-1	33120796	0
4834819-1	12808546	0
4834819-1	11971050	0
4834819-1	32998273	0
4834819-1	31413680	0
4834819-1	21424915	0
4834819-1	19005693	0
4834819-1	20227645	0
4834819-1	22472806	0
4834819-1	28681191	0
4834819-1	22669871	0
4834819-1	9316061	0
4834819-1	24262859	0
4834819-1	16904497	0
4834819-1	28705700	0
4834819-1	15519877	0
4834819-1	26154385	0
4834819-1	23735554	0
4834819-1	21296288	0
4834819-1	32144973	0
4834819-1	29303471	0
4834819-1	32539752	0
4834819-1	19888608	0
4834819-1	33459829	0
4834819-1	17385271	0
4834819-1	32506068	0
4834819-1	34412583	0
4834819-1	27917700	0
4834819-1	11041195	0
4834819-1	7743579	0
4834819-1	16012423	0
4834819-1	21961867	0
4834819-1	23159970	0
4834819-1	17396475	0
4834819-1	29133715	0
4834819-1	23839003	0
4834819-1	25192983	0
4834819-1	23703408	0
4834819-1	27197706	0
4834819-1	18389295	0
4834819-1	20828301	0
4834819-1	21169721	0
4834819-1	31240119	0
4834819-1	29239241	0
4834819-1	18393166	0
4834819-1	19057630	0
4834819-1	18753680	0
4834819-1	11841737	0
1971264-1	17540038	1
1971264-1	15536295	1
1971264-1	19602822	1
1971264-1	17205152	0
1971264-1	22008628	1
1971264-1	22984931	1
1971264-1	30879467	1
1971264-1	18507095	0
1971264-1	3425256	0
1971264-1	21191613	1
1971264-1	26527610	0
1971264-1	27269433	1
1971264-1	31577696	1
1971264-1	11509403	0
1971264-1	24092605	1
1971264-1	19077232	1
1971264-1	29381955	1
1971264-1	34774024	1
1971264-1	23914945	1
1971264-1	12799733	1
1971264-1	10430407	0
1971264-1	24306431	0
1971264-1	10385374	1
1971264-1	26181565	1
1971264-1	12120190	1
1971264-1	15796940	0
1971264-1	17701888	1
1971264-1	19530510	1
1971264-1	28858081	1
1971264-1	22526212	1
1971264-1	8811706	0
1971264-1	27484064	0
1971264-1	15832594	1
1971264-1	25925841	1
1971264-1	8708071	1
1971264-1	10527597	0
1971264-1	29499671	1
1971264-1	9831275	0
1971264-1	19451307	0
1971264-1	17702181	0
1971264-1	24707157	1
1971264-1	25309096	0
1971264-1	10333419	0
1971264-1	17071805	0
1971264-1	8820041	0
1971264-1	17278209	0
1971264-1	33743657	1
1971264-1	29017601	1
1971264-1	17694982	0
1971264-1	22450011	1
2803931-1	24848975	0
2803931-1	19438953	0
2803931-1	21763737	0
2803931-1	17193934	0
2803931-1	16939018	0
2803931-1	21636189	0
2803931-1	16021280	0
2803931-1	25384473	0
2803931-1	20450365	0
2803931-1	29911458	0
2803931-1	17953696	0
2803931-1	12768887	0
2803931-1	19254122	0
2803931-1	11544821	0
2803931-1	25422822	0
2803931-1	23069101	0
2803931-1	21061836	0
2803931-1	25350595	0
2803931-1	18176655	0
2803931-1	29501354	0
2803931-1	30253798	0
2803931-1	16916363	0
2803931-1	16782572	0
2803931-1	30767634	0
2803931-1	17263867	0
2803931-1	15898947	0
2803931-1	17257158	0
2803931-1	23401224	0
2803931-1	26116842	0
2803931-1	17224034	0
2803931-1	34203504	0
2803931-1	29077687	0
2803931-1	27756334	0
2803931-1	22203046	0
2803931-1	30883623	0
2803931-1	31226972	0
2803931-1	31577730	0
2803931-1	24071377	0
2803931-1	15551942	0
2803931-1	20932158	0
2803931-1	16980860	0
2803931-1	16916668	0
2803931-1	16361742	0
2803931-1	12390568	0
2803931-1	19207892	0
2803931-1	28944359	1
2803931-1	10627012	0
2803931-1	25006941	0
2803931-1	32589800	0
2803931-1	21528636	0
2874920-1	28168662	0
2874920-1	18328221	0
2874920-1	21947692	0
2874920-1	24645722	0
2874920-1	23816731	0
2874920-1	18525436	0
2874920-1	19497752	0
2874920-1	30180850	1
2874920-1	16651226	0
2874920-1	21095485	1
2874920-1	16855416	1
2874920-1	17214727	1
2874920-1	16882868	0
2874920-1	30824462	0
2874920-1	8838928	1
2874920-1	18351468	0
2874920-1	29438165	0
2874920-1	24696403	0
2874920-1	28174414	0
2874920-1	24610176	0
2874920-1	24215411	0
2874920-1	24224976	0
2874920-1	23268737	0
2874920-1	29519741	0
2874920-1	1917037	0
2874920-1	12217711	0
2874920-1	12924654	1
2874920-1	17965986	0
2874920-1	11895513	0
2874920-1	23599811	0
2874920-1	30088450	0
2874920-1	10361914	0
2874920-1	15780090	0
2874920-1	24382535	0
2874920-1	21063223	0
2874920-1	25690926	0
2874920-1	34473705	0
2874920-1	18703982	0
2874920-1	8931427	0
2874920-1	18284262	0
2874920-1	30340563	0
2874920-1	18754076	0
2874920-1	23458177	0
2874920-1	23669066	0
2874920-1	33911322	0
2874920-1	17709605	0
2874920-1	10431776	0
2874920-1	31291381	0
2874920-1	15628702	0
2874920-1	32718987	0
2955342-1	15717758	1
2955342-1	22647549	1
2955342-1	21053595	1
2955342-1	16518067	1
2955342-1	9181320	1
2955342-1	15387711	1
2955342-1	21319326	1
2955342-1	9850656	1
2955342-1	12203871	1
2955342-1	19459157	1
2955342-1	10808274	1
2955342-1	22102491	1
2955342-1	12530579	1
2955342-1	30484035	1
2955342-1	25307114	1
2955342-1	16514848	0
2955342-1	18418853	1
2955342-1	25845052	1
2955342-1	8669538	1
2955342-1	11992371	1
2955342-1	19688761	1
2955342-1	27538561	1
2955342-1	11393066	0
2955342-1	15584048	1
2955342-1	8733472	0
2955342-1	14755764	0
2955342-1	18973128	1
2955342-1	11172207	1
2955342-1	15296345	1
2955342-1	11586024	0
2955342-1	20551531	1
2955342-1	8980353	1
2955342-1	20306996	1
2955342-1	9218906	0
2955342-1	21053551	1
2955342-1	23860411	1
2955342-1	30544436	1
2955342-1	12561025	0
2955342-1	11293895	1
2955342-1	10496592	1
2955342-1	15260855	1
2955342-1	22421721	1
2955342-1	25722772	1
2955342-1	24591268	1
2955342-1	27145123	1
2955342-1	10679996	1
2955342-1	10078928	1
2955342-1	10199477	0
2955342-1	24868995	1
2955342-1	32833315	0
7287196-1	21815591	0
7287196-1	32664136	0
7287196-1	30545341	0
7287196-1	14632298	0
7287196-1	31240119	1
7287196-1	25590509	0
7287196-1	17366683	1
7287196-1	27044420	1
7287196-1	31615564	1
7287196-1	19602822	1
7287196-1	27165640	1
7287196-1	10908946	1
7287196-1	10626952	0
7287196-1	17372747	0
7287196-1	20509963	0
7287196-1	26109440	1
7287196-1	25826519	0
7287196-1	34175884	1
7287196-1	17172988	0
7287196-1	16498237	0
7287196-1	26229415	1
7287196-1	20419356	1
7287196-1	17380331	0
7287196-1	9060104	0
7287196-1	26181565	1
7287196-1	20587974	1
7287196-1	26174620	1
7287196-1	8497625	0
7287196-1	21310054	0
7287196-1	18344848	0
7287196-1	19517065	0
7287196-1	15316678	0
7287196-1	16687525	1
7287196-1	32756172	1
7287196-1	9615365	0
7287196-1	27177173	1
7287196-1	21572361	1
7287196-1	11881736	0
7287196-1	27703297	0
7287196-1	17493045	0
7287196-1	32768593	1
7287196-1	15600287	0
7287196-1	18814136	0
7287196-1	24262859	1
7287196-1	16550049	0
7287196-1	30948915	1
7287196-1	28814326	0
7287196-1	15961943	0
7287196-1	27003387	0
7287196-1	30182777	0
7382652-3	21508129	1
7382652-3	11078984	1
7382652-3	30333277	2
7382652-3	16449347	1
7382652-3	6793614	1
7382652-3	6458518	1
7382652-3	21287259	0
7382652-3	24814528	1
7382652-3	1955499	1
7382652-3	10946903	0
7382652-3	2939299	1
7382652-3	11163817	1
7382652-3	32436442	1
7382652-3	7197124	0
7382652-3	1917681	0
7382652-3	1837972	1
7382652-3	11508782	1
7382652-3	26954035	1
7382652-3	368772	0
7382652-3	22167129	1
7382652-3	6405575	1
7382652-3	18073301	1
7382652-3	21177795	1
7382652-3	9797852	1
7382652-3	10569454	1
7382652-3	17618180	1
7382652-3	114344	0
7382652-3	15235320	1
7382652-3	8063250	1
7382652-3	14583927	0
7382652-3	33367768	1
7382652-3	5456802	1
7382652-3	9360532	1
7382652-3	23327624	1
7382652-3	7672138	0
7382652-3	10323397	0
7382652-3	3104546	0
7382652-3	7156868	1
7382652-3	6146582	0
7382652-3	8005302	0
7382652-3	11975977	0
7382652-3	6409684	0
7382652-3	386688	1
7382652-3	30756365	1
7382652-3	9703603	0
7382652-3	16291413	1
7382652-3	12128318	1
7382652-3	22733850	1
7382652-3	21489977	1
7382652-3	9109845	0
7474539-1	16021280	1
7474539-1	17567928	0
7474539-1	18266582	0
7474539-1	11996232	0
7474539-1	15005501	0
7474539-1	17366683	1
7474539-1	34344857	0
7474539-1	31850476	0
7474539-1	30482184	0
7474539-1	34507676	0
7474539-1	21858452	0
7474539-1	18097457	0
7474539-1	27050895	0
7474539-1	26643606	0
7474539-1	23134932	0
7474539-1	34142766	0
7474539-1	28858081	0
7474539-1	16138232	0
7474539-1	25661748	0
7474539-1	23430077	0
7474539-1	23604054	0
7474539-1	9043579	0
7474539-1	22684345	0
7474539-1	11495161	1
7474539-1	21456483	0
7474539-1	18028380	0
7474539-1	29540635	0
7474539-1	34085797	0
7474539-1	25052818	0
7474539-1	21667262	0
7474539-1	17702181	0
7474539-1	26781531	1
7474539-1	29316322	0
7474539-1	23853194	0
7474539-1	28404550	0
7474539-1	27898453	1
7474539-1	17597966	0
7474539-1	25937595	1
7474539-1	30075560	1
7474539-1	25716157	0
7474539-1	33119406	0
7474539-1	33743657	1
7474539-1	31860964	1
7474539-1	22480217	1
7474539-1	21292097	0
7474539-1	31779776	0
7474539-1	27554385	0
7474539-1	20419356	1
7474539-1	30382481	0
7474539-1	3319450	0
7532060-2	34099213	1
7532060-2	29773450	1
7532060-2	34596161	0
7532060-2	27870387	1
7532060-2	32004164	0
7532060-2	30502854	0
7532060-2	22691947	0
7532060-2	31684918	0
7532060-2	16438142	1
7532060-2	12425486	1
7532060-2	32334571	0
7532060-2	29330673	0
7532060-2	28421876	0
7532060-2	9590196	0
7532060-2	18356668	0
7532060-2	19937406	0
7532060-2	33725812	1
7532060-2	30114349	0
7532060-2	19649388	0
7532060-2	15800697	0
7532060-2	7965325	0
7532060-2	15941805	1
7532060-2	22086865	1
7532060-2	18503167	0
7532060-2	15793714	0
7532060-2	7241468	1
7532060-2	32885606	0
7532060-2	31028047	0
7532060-2	11555380	0
7532060-2	10718426	0
7532060-2	30123957	1
7532060-2	11346208	0
7532060-2	16570362	0
7532060-2	30119703	0
7532060-2	27181237	0
7532060-2	30975973	0
7532060-2	28900525	0
7532060-2	16095013	0
7532060-2	24556714	0
7532060-2	16397313	1
7532060-2	11201806	0
7532060-2	19453090	0
7532060-2	23616317	0
7532060-2	27704508	0
7532060-2	23339205	0
7532060-2	17016483	1
7532060-2	23816731	0
7532060-2	26607644	0
7532060-2	32321510	0
7532060-2	29239241	0
7674723-1	23744440	1
7674723-1	26830613	1
7674723-1	16167539	1
7674723-1	29630756	1
7674723-1	29110505	1
7674723-1	17191321	1
7674723-1	21507591	0
7674723-1	18094295	1
7674723-1	17071805	1
7674723-1	12918138	1
7674723-1	20382586	1
7674723-1	30544462	1
7674723-1	21102346	1
7674723-1	22997401	1
7674723-1	24670055	1
7674723-1	20408884	1
7674723-1	18176975	1
7674723-1	32476791	1
7674723-1	16475145	1
7674723-1	19610144	0
7674723-1	21606271	1
7674723-1	21190093	1
7674723-1	24270108	0
7674723-1	19777620	1
7674723-1	27553934	1
7674723-1	24516702	1
7674723-1	33579209	1
7674723-1	26874658	0
7674723-1	31008959	1
7674723-1	11861098	0
7674723-1	19037635	1
7674723-1	25058143	0
7674723-1	22984931	0
7674723-1	28219370	0
7674723-1	31425816	1
7674723-1	20103421	1
7674723-1	22535883	0
7674723-1	16520842	0
7674723-1	11906865	1
7674723-1	14749911	0
7674723-1	29384897	1
7674723-1	13679276	0
7674723-1	31385048	0
7674723-1	17912583	0
7674723-1	16958427	0
7674723-1	11337344	1
